"GO.ID"	"Term"	"Annotated"	"Significant"	"Expected"	"ks.classic"
"17"	"GO:0015629"	"actin cytoskeleton"	10	0	0.75	"0.03941"
"18"	"GO:0015935"	"small ribosomal subunit"	8	4	0.6	"0.04310"
"19"	"GO:0005874"	"microtubule"	6	0	0.45	"0.04386"
"20"	"GO:0045259"	"proton-transporting ATP synthase complex"	23	3	1.72	"0.06469"
"21"	"GO:0044424"	"intracellular part"	1297	118	97.22	"0.07092"
"22"	"GO:0031090"	"organelle membrane"	54	6	4.05	"0.10699"
"23"	"GO:0005743"	"mitochondrial inner membrane"	20	3	1.5	"0.10920"
"24"	"GO:0019866"	"organelle inner membrane"	20	3	1.5	"0.10920"
"25"	"GO:0031966"	"mitochondrial membrane"	24	5	1.8	"0.11791"
"26"	"GO:0005777"	"peroxisome"	17	2	1.27	"0.12906"
"27"	"GO:0042579"	"microbody"	17	2	1.27	"0.12906"
"28"	"GO:0044445"	"cytosolic part"	12	0	0.9	"0.13789"
"29"	"GO:0015934"	"large ribosomal subunit"	6	1	0.45	"0.13992"
"30"	"GO:0005798"	"Golgi-associated vesicle"	6	0	0.45	"0.16992"
"GO.ID"	"Term"	"Annotated"	"Significant"	"Expected"	"t.elim"
"1"	"GO:0005840"	"ribosome"	182	40	13.64	"2.5e-07"
"2"	"GO:0009536"	"plastid"	6	1	0.45	"0.0047"
"3"	"GO:0016459"	"myosin complex"	5	0	0.37	"0.0049"
"4"	"GO:0005739"	"mitochondrion"	166	22	12.44	"0.0051"
"5"	"GO:0005886"	"plasma membrane"	26	2	1.95	"0.0112"
"6"	"GO:0044391"	"ribosomal subunit"	14	5	1.05	"0.0173"
"7"	"GO:0071944"	"cell periphery"	34	2	2.55	"0.0393"
"8"	"GO:0015935"	"small ribosomal subunit"	8	4	0.6	"0.0431"
"9"	"GO:0005874"	"microtubule"	6	0	0.45	"0.0439"
"10"	"GO:0005623"	"cell"	1768	135	132.53	"0.0455"
"11"	"GO:0045259"	"proton-transporting ATP synthase complex"	23	3	1.72	"0.0647"
"12"	"GO:0031090"	"organelle membrane"	54	6	4.05	"0.1070"
"13"	"GO:0019866"	"organelle inner membrane"	20	3	1.5	"0.1092"
"14"	"GO:0005743"	"mitochondrial inner membrane"	20	3	1.5	"0.1092"
"15"	"GO:0031966"	"mitochondrial membrane"	24	5	1.8	"0.1179"
"16"	"GO:0005777"	"peroxisome"	17	2	1.27	"0.1291"
"17"	"GO:0042579"	"microbody"	17	2	1.27	"0.1291"
"18"	"GO:0005737"	"cytoplasm"	804	90	60.27	"0.1362"
"19"	"GO:0044445"	"cytosolic part"	12	0	0.9	"0.1379"
"20"	"GO:0015934"	"large ribosomal subunit"	6	1	0.45	"0.1399"
"21"	"GO:0005798"	"Golgi-associated vesicle"	6	0	0.45	"0.1699"
"22"	"GO:0005829"	"cytosol"	50	5	3.75	"0.1768"
"23"	"GO:0032991"	"macromolecular complex"	719	77	53.9	"0.2025"
"24"	"GO:0016469"	"proton-transporting two-sector ATPase co..."	30	4	2.25	"0.2043"
"25"	"GO:0016591"	"DNA-directed RNA polymerase II, holoenzy..."	9	2	0.67	"0.2119"
"26"	"GO:0000502"	"proteasome complex"	14	1	1.05	"0.2148"
"27"	"GO:0005839"	"proteasome core complex"	14	1	1.05	"0.2148"
"28"	"GO:0005657"	"replication fork"	5	0	0.37	"0.2205"
"29"	"GO:0005815"	"microtubule organizing center"	9	0	0.67	"0.2264"
"30"	"GO:0030660"	"Golgi-associated vesicle membrane"	5	0	0.37	"0.2500"
"GO.ID"	"Term"	"Annotated"	"Significant"	"Expected"	"t.weight01"
"1"	"GO:0005840"	"ribosome"	182	40	13.64	"1.6e-06"
"2"	"GO:0005886"	"plasma membrane"	26	2	1.95	"0.0012"
"3"	"GO:0005739"	"mitochondrion"	166	22	12.44	"0.0033"
"4"	"GO:0009536"	"plastid"	6	1	0.45	"0.0047"
"5"	"GO:0016459"	"myosin complex"	5	0	0.37	"0.0049"
"6"	"GO:0005623"	"cell"	1768	135	132.53	"0.0274"
"7"	"GO:0015935"	"small ribosomal subunit"	8	4	0.6	"0.0431"
"8"	"GO:0005874"	"microtubule"	6	0	0.45	"0.0439"
"9"	"GO:0044424"	"intracellular part"	1297	118	97.22	"0.0443"
"10"	"GO:0045259"	"proton-transporting ATP synthase complex"	23	3	1.72	"0.0647"
"11"	"GO:0043226"	"organelle"	1052	103	78.86	"0.0703"
"12"	"GO:0030684"	"preribosome"	7	0	0.52	"0.1063"
"13"	"GO:0005743"	"mitochondrial inner membrane"	20	3	1.5	"0.1092"
"14"	"GO:0016020"	"membrane"	397	21	29.76	"0.1113"
"15"	"GO:0005740"	"mitochondrial envelope"	31	5	2.32	"0.1271"
"16"	"GO:0044445"	"cytosolic part"	12	0	0.9	"0.1379"
"17"	"GO:0015934"	"large ribosomal subunit"	6	1	0.45	"0.1399"
"18"	"GO:0005777"	"peroxisome"	17	2	1.27	"0.1851"
"19"	"GO:0005737"	"cytoplasm"	804	90	60.27	"0.1862"
"20"	"GO:0044430"	"cytoskeletal part"	35	0	2.62	"0.1942"
"21"	"GO:0016591"	"DNA-directed RNA polymerase II, holoenzy..."	9	2	0.67	"0.2119"
"22"	"GO:0005839"	"proteasome core complex"	14	1	1.05	"0.2148"
"23"	"GO:0030529"	"ribonucleoprotein complex"	215	45	16.12	"0.2190"
"24"	"GO:0005657"	"replication fork"	5	0	0.37	"0.2205"
"25"	"GO:0005815"	"microtubule organizing center"	9	0	0.67	"0.2264"
"26"	"GO:0030660"	"Golgi-associated vesicle membrane"	5	0	0.37	"0.2500"
"27"	"GO:0005778"	"peroxisomal membrane"	5	0	0.37	"0.2735"
"28"	"GO:0044448"	"cell cortex part"	5	0	0.37	"0.2740"
"29"	"GO:0005856"	"cytoskeleton"	68	6	5.1	"0.2828"
"30"	"GO:0015629"	"actin cytoskeleton"	10	0	0.75	"0.2835"
"GO.ID"	"Term"	"Annotated"	"Significant"	"Expected"	"t.lea"
"1"	"GO:0005840"	"ribosome"	182	40	13.64	"2.5e-07"
"2"	"GO:0009536"	"plastid"	6	1	0.45	"0.0047"
"3"	"GO:0016459"	"myosin complex"	5	0	0.37	"0.0049"
"4"	"GO:0005739"	"mitochondrion"	166	22	12.44	"0.0051"
"5"	"GO:0005886"	"plasma membrane"	26	2	1.95	"0.0112"
"6"	"GO:0044444"	"cytoplasmic part"	566	75	42.43	"0.0137"
"7"	"GO:0044391"	"ribosomal subunit"	14	5	1.05	"0.0173"
"8"	"GO:0005623"	"cell"	1768	135	132.53	"0.0249"
"9"	"GO:0015935"	"small ribosomal subunit"	8	4	0.6	"0.0431"
"10"	"GO:0005874"	"microtubule"	6	0	0.45	"0.0439"
"11"	"GO:0045259"	"proton-transporting ATP synthase complex"	23	3	1.72	"0.0647"
"12"	"GO:0031090"	"organelle membrane"	54	6	4.05	"0.1070"
"13"	"GO:0005743"	"mitochondrial inner membrane"	20	3	1.5	"0.1092"
"14"	"GO:0005777"	"peroxisome"	17	2	1.27	"0.1291"
"15"	"GO:0044445"	"cytosolic part"	12	0	0.9	"0.1379"
"16"	"GO:0015934"	"large ribosomal subunit"	6	1	0.45	"0.1399"
"17"	"GO:0043226"	"organelle"	1052	103	78.86	"0.1497"
"18"	"GO:0005798"	"Golgi-associated vesicle"	6	0	0.45	"0.1699"
"19"	"GO:0005737"	"cytoplasm"	804	90	60.27	"0.1862"
"20"	"GO:0032991"	"macromolecular complex"	719	77	53.9	"0.1954"
"21"	"GO:0016591"	"DNA-directed RNA polymerase II, holoenzy..."	9	2	0.67	"0.2119"
"22"	"GO:0005839"	"proteasome core complex"	14	1	1.05	"0.2148"
"23"	"GO:0005657"	"replication fork"	5	0	0.37	"0.2205"
"24"	"GO:0005815"	"microtubule organizing center"	9	0	0.67	"0.2264"
"25"	"GO:0030660"	"Golgi-associated vesicle membrane"	5	0	0.37	"0.2500"
"26"	"GO:0005778"	"peroxisomal membrane"	5	0	0.37	"0.2735"
"27"	"GO:0044448"	"cell cortex part"	5	0	0.37	"0.2740"
"28"	"GO:0032993"	"protein-DNA complex"	12	3	0.9	"0.2819"
"29"	"GO:0015629"	"actin cytoskeleton"	10	0	0.75	"0.2835"
"30"	"GO:0005829"	"cytosol"	50	5	3.75	"0.2842"
